series_id,series_name,year,quarter,period,value
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2023,"{'Codigo': 'II', 'Nombre': 'T2'}",,41.24
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2023,"{'Codigo': 'I', 'Nombre': 'T1'}",,40.52
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2022,"{'Codigo': 'IV', 'Nombre': 'T4'}",,39.64
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2022,"{'Codigo': 'III', 'Nombre': 'T3'}",,39.2
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2022,"{'Codigo': 'II', 'Nombre': 'T2'}",,39.68
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2022,"{'Codigo': 'I', 'Nombre': 'T1'}",,38.81
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2021,"{'Codigo': 'IV', 'Nombre': 'T4'}",,39.48
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2021,"{'Codigo': 'III', 'Nombre': 'T3'}",,37.71
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2021,"{'Codigo': 'II', 'Nombre': 'T2'}",,37.65
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2021,"{'Codigo': 'I', 'Nombre': 'T1'}",,36.13
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2020,"{'Codigo': 'IV', 'Nombre': 'T4'}",,36.52
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2020,"{'Codigo': 'III', 'Nombre': 'T3'}",,34.99
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2020,"{'Codigo': 'II', 'Nombre': 'T2'}",,34.19
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2020,"{'Codigo': 'I', 'Nombre': 'T1'}",,37.21
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2019,"{'Codigo': 'IV', 'Nombre': 'T4'}",,37.98
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2019,"{'Codigo': 'III', 'Nombre': 'T3'}",,37.22
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2019,"{'Codigo': 'II', 'Nombre': 'T2'}",,38.01
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2019,"{'Codigo': 'I', 'Nombre': 'T1'}",,37.65
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2018,"{'Codigo': 'IV', 'Nombre': 'T4'}",,36.97
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2018,"{'Codigo': 'III', 'Nombre': 'T3'}",,36.39
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2018,"{'Codigo': 'II', 'Nombre': 'T2'}",,37.0
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2018,"{'Codigo': 'I', 'Nombre': 'T1'}",,36.04
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2017,"{'Codigo': 'IV', 'Nombre': 'T4'}",,36.23
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2017,"{'Codigo': 'III', 'Nombre': 'T3'}",,35.95
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2017,"{'Codigo': 'II', 'Nombre': 'T2'}",,36.71
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2017,"{'Codigo': 'I', 'Nombre': 'T1'}",,35.55
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2016,"{'Codigo': 'IV', 'Nombre': 'T4'}",,34.73
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2016,"{'Codigo': 'III', 'Nombre': 'T3'}",,34.74
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2016,"{'Codigo': 'II', 'Nombre': 'T2'}",,35.12
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2016,"{'Codigo': 'I', 'Nombre': 'T1'}",,34.59
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2015,"{'Codigo': 'IV', 'Nombre': 'T4'}",,34.93
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2015,"{'Codigo': 'III', 'Nombre': 'T3'}",,34.15
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2015,"{'Codigo': 'II', 'Nombre': 'T2'}",,34.95
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2015,"{'Codigo': 'I', 'Nombre': 'T1'}",,32.97
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2014,"{'Codigo': 'IV', 'Nombre': 'T4'}",,33.06
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2014,"{'Codigo': 'III', 'Nombre': 'T3'}",,31.93
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2014,"{'Codigo': 'II', 'Nombre': 'T2'}",,32.79
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2014,"{'Codigo': 'I', 'Nombre': 'T1'}",,32.82
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2013,"{'Codigo': 'IV', 'Nombre': 'T4'}",,31.94
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2013,"{'Codigo': 'III', 'Nombre': 'T3'}",,31.92
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2013,"{'Codigo': 'II', 'Nombre': 'T2'}",,33.22
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2013,"{'Codigo': 'I', 'Nombre': 'T1'}",,32.43
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2012,"{'Codigo': 'IV', 'Nombre': 'T4'}",,32.94
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2012,"{'Codigo': 'III', 'Nombre': 'T3'}",,33.6
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2012,"{'Codigo': 'II', 'Nombre': 'T2'}",,34.08
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2012,"{'Codigo': 'I', 'Nombre': 'T1'}",,33.93
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2011,"{'Codigo': 'IV', 'Nombre': 'T4'}",,34.13
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2011,"{'Codigo': 'III', 'Nombre': 'T3'}",,34.04
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2011,"{'Codigo': 'II', 'Nombre': 'T2'}",,34.63
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2011,"{'Codigo': 'I', 'Nombre': 'T1'}",,34.9
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2010,"{'Codigo': 'IV', 'Nombre': 'T4'}",,35.27
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2010,"{'Codigo': 'III', 'Nombre': 'T3'}",,34.57
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2010,"{'Codigo': 'II', 'Nombre': 'T2'}",,35.79
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2010,"{'Codigo': 'I', 'Nombre': 'T1'}",,36.48
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2009,"{'Codigo': 'IV', 'Nombre': 'T4'}",,35.93
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2009,"{'Codigo': 'III', 'Nombre': 'T3'}",,35.15
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2009,"{'Codigo': 'II', 'Nombre': 'T2'}",,35.72
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2009,"{'Codigo': 'I', 'Nombre': 'T1'}",,36.16
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2008,"{'Codigo': 'IV', 'Nombre': 'T4'}",,36.59
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2008,"{'Codigo': 'III', 'Nombre': 'T3'}",,36.62
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2008,"{'Codigo': 'II', 'Nombre': 'T2'}",,37.53
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2008,"{'Codigo': 'I', 'Nombre': 'T1'}",,37.77
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2007,"{'Codigo': 'IV', 'Nombre': 'T4'}",,37.51
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2007,"{'Codigo': 'III', 'Nombre': 'T3'}",,36.84
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2007,"{'Codigo': 'II', 'Nombre': 'T2'}",,37.51
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2007,"{'Codigo': 'I', 'Nombre': 'T1'}",,37.39
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2006,"{'Codigo': 'IV', 'Nombre': 'T4'}",,36.14
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2006,"{'Codigo': 'III', 'Nombre': 'T3'}",,35.58
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2006,"{'Codigo': 'II', 'Nombre': 'T2'}",,36.09
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2006,"{'Codigo': 'I', 'Nombre': 'T1'}",,35.56
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2005,"{'Codigo': 'IV', 'Nombre': 'T4'}",,34.48
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2005,"{'Codigo': 'III', 'Nombre': 'T3'}",,33.73
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2005,"{'Codigo': 'II', 'Nombre': 'T2'}",,34.44
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2005,"{'Codigo': 'I', 'Nombre': 'T1'}",,33.58
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2004,"{'Codigo': 'IV', 'Nombre': 'T4'}",,32.56
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2004,"{'Codigo': 'III', 'Nombre': 'T3'}",,31.15
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2004,"{'Codigo': 'II', 'Nombre': 'T2'}",,30.9
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2004,"{'Codigo': 'I', 'Nombre': 'T1'}",,31.03
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2003,"{'Codigo': 'IV', 'Nombre': 'T4'}",,30.69
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2003,"{'Codigo': 'III', 'Nombre': 'T3'}",,29.55
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2003,"{'Codigo': 'II', 'Nombre': 'T2'}",,29.95
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2003,"{'Codigo': 'I', 'Nombre': 'T1'}",,29.35
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2002,"{'Codigo': 'IV', 'Nombre': 'T4'}",,28.16
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2002,"{'Codigo': 'III', 'Nombre': 'T3'}",,27.63
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2002,"{'Codigo': 'II', 'Nombre': 'T2'}",,28.85
EPA442782,Tasa de empleo de la población. Mujeres. Andalucía. Total. ,2002,"{'Codigo': 'I', 'Nombre': 'T1'}",,28.62
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2025,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.89
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2025,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.95
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2024,"{'Codigo': 'IV', 'Nombre': 'T4'}",,49.23
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2024,"{'Codigo': 'III', 'Nombre': 'T3'}",,48.47
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2024,"{'Codigo': 'II', 'Nombre': 'T2'}",,48.67
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2024,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.59
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2023,"{'Codigo': 'IV', 'Nombre': 'T4'}",,49.22
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2023,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.94
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2023,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.13
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2023,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.77
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2022,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.74
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2022,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.83
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2022,"{'Codigo': 'II', 'Nombre': 'T2'}",,48.48
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2022,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.44
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2021,"{'Codigo': 'IV', 'Nombre': 'T4'}",,48.67
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2021,"{'Codigo': 'III', 'Nombre': 'T3'}",,48.27
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2021,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.01
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2021,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.47
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2020,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.35
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2020,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.58
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2020,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.97
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2020,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.42
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2019,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.56
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2019,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.55
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2019,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.13
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2019,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.03
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2018,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.73
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2018,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.72
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2018,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.18
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2018,"{'Codigo': 'I', 'Nombre': 'T1'}",,45.62
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2017,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.15
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2017,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.27
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2017,"{'Codigo': 'II', 'Nombre': 'T2'}",,45.02
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2017,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.52
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2016,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.75
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2016,"{'Codigo': 'III', 'Nombre': 'T3'}",,43.97
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2016,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.35
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2016,"{'Codigo': 'I', 'Nombre': 'T1'}",,43.38
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2015,"{'Codigo': 'IV', 'Nombre': 'T4'}",,43.03
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2015,"{'Codigo': 'III', 'Nombre': 'T3'}",,43.29
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2015,"{'Codigo': 'II', 'Nombre': 'T2'}",,41.72
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2015,"{'Codigo': 'I', 'Nombre': 'T1'}",,40.6
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2014,"{'Codigo': 'IV', 'Nombre': 'T4'}",,40.49
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2014,"{'Codigo': 'III', 'Nombre': 'T3'}",,41.97
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2014,"{'Codigo': 'II', 'Nombre': 'T2'}",,41.38
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2014,"{'Codigo': 'I', 'Nombre': 'T1'}",,40.13
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2013,"{'Codigo': 'IV', 'Nombre': 'T4'}",,41.51
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2013,"{'Codigo': 'III', 'Nombre': 'T3'}",,41.72
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2013,"{'Codigo': 'II', 'Nombre': 'T2'}",,40.0
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2013,"{'Codigo': 'I', 'Nombre': 'T1'}",,40.66
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2012,"{'Codigo': 'IV', 'Nombre': 'T4'}",,42.66
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2012,"{'Codigo': 'III', 'Nombre': 'T3'}",,43.26
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2012,"{'Codigo': 'II', 'Nombre': 'T2'}",,42.86
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2012,"{'Codigo': 'I', 'Nombre': 'T1'}",,42.82
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2011,"{'Codigo': 'IV', 'Nombre': 'T4'}",,43.75
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2011,"{'Codigo': 'III', 'Nombre': 'T3'}",,43.26
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2011,"{'Codigo': 'II', 'Nombre': 'T2'}",,42.57
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2011,"{'Codigo': 'I', 'Nombre': 'T1'}",,41.96
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2010,"{'Codigo': 'IV', 'Nombre': 'T4'}",,42.33
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2010,"{'Codigo': 'III', 'Nombre': 'T3'}",,43.49
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2010,"{'Codigo': 'II', 'Nombre': 'T2'}",,42.7
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2010,"{'Codigo': 'I', 'Nombre': 'T1'}",,43.45
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2009,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.84
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2009,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.64
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2009,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.8
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2009,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.22
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2008,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.77
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2008,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.59
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2008,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.1
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2008,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.97
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2007,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.53
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2007,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.78
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2007,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.9
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2007,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.98
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2006,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.27
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2006,"{'Codigo': 'III', 'Nombre': 'T3'}",,44.2
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2006,"{'Codigo': 'II', 'Nombre': 'T2'}",,42.41
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2006,"{'Codigo': 'I', 'Nombre': 'T1'}",,41.64
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2005,"{'Codigo': 'IV', 'Nombre': 'T4'}",,42.09
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2005,"{'Codigo': 'III', 'Nombre': 'T3'}",,42.74
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2005,"{'Codigo': 'II', 'Nombre': 'T2'}",,42.29
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2005,"{'Codigo': 'I', 'Nombre': 'T1'}",,41.98
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2004,"{'Codigo': 'IV', 'Nombre': 'T4'}",,40.08
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2004,"{'Codigo': 'III', 'Nombre': 'T3'}",,40.5
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2004,"{'Codigo': 'II', 'Nombre': 'T2'}",,39.47
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2004,"{'Codigo': 'I', 'Nombre': 'T1'}",,38.95
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2003,"{'Codigo': 'IV', 'Nombre': 'T4'}",,38.18
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2003,"{'Codigo': 'III', 'Nombre': 'T3'}",,38.0
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2003,"{'Codigo': 'II', 'Nombre': 'T2'}",,37.21
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2003,"{'Codigo': 'I', 'Nombre': 'T1'}",,36.35
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2002,"{'Codigo': 'IV', 'Nombre': 'T4'}",,35.4
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2002,"{'Codigo': 'III', 'Nombre': 'T3'}",,35.32
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2002,"{'Codigo': 'II', 'Nombre': 'T2'}",,34.43
EPA442787,Tasa de empleo de la población. Mujeres. Aragón. Total. ,2002,"{'Codigo': 'I', 'Nombre': 'T1'}",,34.23
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2025,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.74
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2025,"{'Codigo': 'I', 'Nombre': 'T1'}",,43.76
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2024,"{'Codigo': 'IV', 'Nombre': 'T4'}",,43.82
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2024,"{'Codigo': 'III', 'Nombre': 'T3'}",,42.7
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2024,"{'Codigo': 'II', 'Nombre': 'T2'}",,41.12
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2024,"{'Codigo': 'I', 'Nombre': 'T1'}",,41.99
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2023,"{'Codigo': 'IV', 'Nombre': 'T4'}",,41.4
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2023,"{'Codigo': 'III', 'Nombre': 'T3'}",,41.02
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2023,"{'Codigo': 'II', 'Nombre': 'T2'}",,41.46
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2023,"{'Codigo': 'I', 'Nombre': 'T1'}",,39.97
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2022,"{'Codigo': 'IV', 'Nombre': 'T4'}",,39.49
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2022,"{'Codigo': 'III', 'Nombre': 'T3'}",,39.33
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2022,"{'Codigo': 'II', 'Nombre': 'T2'}",,38.56
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2022,"{'Codigo': 'I', 'Nombre': 'T1'}",,38.48
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2021,"{'Codigo': 'IV', 'Nombre': 'T4'}",,40.02
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2021,"{'Codigo': 'III', 'Nombre': 'T3'}",,40.43
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2021,"{'Codigo': 'II', 'Nombre': 'T2'}",,39.62
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2021,"{'Codigo': 'I', 'Nombre': 'T1'}",,39.28
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2020,"{'Codigo': 'IV', 'Nombre': 'T4'}",,39.55
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2020,"{'Codigo': 'III', 'Nombre': 'T3'}",,39.16
EPA442792,"Tasa de empleo de la población. Mujeres. Asturias, Principado de. Total. ",2020,"{'Codigo': 'II', 'Nombre': 'T2'}",,39.18
